timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
219,0.13116796,0.07789215,0.897011,0.1970404,0.9012605,0.07136148,0.09658984,0.830176,0.031627487,0.70636976,0.038656034,0.020847423,-0.38753098,0.15544793,1.3550368e-08,1.203488e-09,-0.010121286,0.011912122,0.12933475,0.3753564,6.253797e-08,3.497682e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.209459e-07,-4.745809e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-6.664772e-09,8.194602e-08,-0.00050896406,-0.0010277182,4.4703484e-08,-2.4959445e-07,1.6391277e-07,1.0803342e-06,8.046627e-07,-1.2032688e-06,2.8312206e-07,2.5704503e-07
220,0.13116795,0.07789211,0.897011,0.19704042,0.9012605,0.07136148,0.096589856,0.83017606,0.031627487,0.7063697,0.03865602,0.020847423,-0.38753098,0.15544793,1.4633124e-08,2.2136769e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.988371e-08,3.6700683e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.5246813e-07,-4.4795038e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.491747e-08,7.8223316e-08,-0.00050896406,-0.0010277182,4.4703484e-08,2.1234155e-07,2.9802322e-08,1.0468066e-06,1.1175871e-06,-9.201467e-07,-4.991889e-07,1.6763806e-07
221,0.13116795,0.07789211,0.89701104,0.1970404,0.9012605,0.071361475,0.09658984,0.83017606,0.031627484,0.70636976,0.03865602,0.020847434,-0.38753098,0.15544793,1.0229786e-08,-2.9218494e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.4001737e-08,3.1995864e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.5375814e-07,-4.5926996e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-6.279478e-08,9.629293e-08,-0.00050896406,-0.0010277182,-7.450581e-09,-4.582107e-07,-1.3411045e-07,4.4703484e-07,8.940697e-07,-1.2330711e-06,-2.1606684e-07,3.7625432e-07
222,0.13116795,0.077892125,0.89701104,0.1970404,0.9012605,0.07136145,0.09658981,0.83017606,0.031627476,0.70636976,0.038656034,0.020847438,-0.38753098,0.15544793,5.9081348e-08,5.8924925e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.886293e-08,3.1000448e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.428047e-07,-4.6924964e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-6.348736e-08,6.365155e-08,-0.00050896406,-0.0010277182,5.1409006e-07,8.08388e-07,2.0861626e-07,7.003546e-07,7.748604e-07,-1.2479722e-06,-1.6391277e-07,-8.568168e-08
223,0.13116798,0.077892125,0.89701104,0.19704041,0.9012605,0.071361475,0.09658985,0.830176,0.031627484,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,4.8781356e-08,8.6289475e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.2755917e-08,3.360664e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.4651055e-07,-4.9014545e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-9.380911e-08,6.599257e-08,-0.00050896406,-0.0010277182,4.4703484e-08,4.209578e-07,-1.6391277e-07,1.0356307e-06,8.940697e-07,-1.3820827e-06,-4.61936e-07,1.8253922e-07
224,0.131168,0.077892125,0.89701104,0.1970404,0.9012605,0.071361475,0.09658984,0.830176,0.0316275,0.70636976,0.03865603,0.020847434,-0.38753098,0.15544793,6.34081e-08,6.657976e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.2349495e-08,3.4853483e-07,-0.0008241385,-0.009973198,0.17443646,0.6148801,3.7164162e-07,-5.01347e-07,0.18770456,0.45608592,-0.52570295,-0.14847268,-5.6945797e-08,4.8376837e-08,-0.00050896406,-0.0010277182,2.682209e-07,1.8626451e-08,3.2782555e-07,9.648502e-07,1.1175871e-06,-1.3373792e-06,1.3411045e-07,-1.1175871e-08
225,0.13116795,0.07789211,0.89701104,0.19704041,0.9012605,0.071361475,0.09658987,0.83017606,0.0316275,0.7063697,0.038656034,0.020847434,-0.38753098,0.15544793,7.139794e-08,6.371839e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.81534e-08,3.5192568e-07,-0.0008241385,-0.009973198,0.1744365,0.6148801,3.964504e-07,-5.0676795e-07,0.1877046,0.45608592,-0.52570295,-0.14847268,4.2293067e-09,7.5398184e-08,-0.00050896406,-0.0010277182,2.3841858e-07,1.3783574e-07,1.6391277e-07,9.0524554e-07,1.1771917e-06,-1.3075769e-06,4.6938658e-07,3.9115548e-07
226,0.13116793,0.077892125,0.897011,0.19704047,0.9012605,0.07136148,0.09658987,0.83017606,0.03162748,0.70636964,0.038656034,0.020847438,-0.38753098,0.15544793,6.6959494e-08,1.23985355e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.0783076e-08,3.153533e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,4.0015576e-07,-5.0785343e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-4.600185e-08,1.165258e-07,-0.00050896406,-0.0010277182,1.3411045e-07,-3.5390258e-07,-2.5331974e-07,5.1409006e-07,1.0281801e-06,-1.2777746e-06,-4.917383e-07,5.9977174e-07
227,0.13116792,0.077892095,0.89701104,0.19704041,0.9012605,0.071361475,0.09658985,0.83017606,0.031627476,0.7063697,0.03865602,0.020847429,-0.38753098,0.15544793,5.021962e-08,2.7552824e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.894893e-08,2.9984494e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,3.5674125e-07,-5.295292e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-1.6619996e-08,1.07138376e-07,-0.00050896406,-0.0010277182,0.0,1.8253922e-07,2.0861626e-07,6.3329935e-07,5.662441e-07,-1.4863908e-06,1.7881393e-07,1.9744039e-07
228,0.13116793,0.07789211,0.89701104,0.1970404,0.9012605,0.071361475,0.09658984,0.83017606,0.031627484,0.70636976,0.038656034,0.020847434,-0.38753098,0.15544793,2.0528375e-08,3.444819e-08,-0.010121286,0.011912122,0.12933475,0.3753564,6.810537e-09,2.6362676e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,3.0778915e-07,-5.368453e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-9.740161e-08,8.072632e-08,-0.00050896406,-0.0010277182,-1.7136335e-07,1.3783574e-07,-1.4901161e-07,3.874302e-07,4.0233135e-07,-1.3969839e-06,-8.493662e-07,3.7252903e-09
229,0.13116795,0.077892125,0.89701104,0.19704042,0.9012605,0.071361475,0.09658983,0.83017606,0.031627484,0.7063697,0.03865602,0.020847438,-0.38753098,0.15544793,1.1523406e-07,3.8129595e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.3420108e-08,2.5657965e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.8076076e-07,-5.497829e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-3.9523602e-08,8.1778886e-08,-0.00050896406,-0.0010277182,9.983778e-07,1.2293458e-07,2.8312206e-07,5.8859587e-07,4.991889e-07,-1.4714897e-06,3.3527613e-07,2.1234155e-07
230,0.13116798,0.077892125,0.89701104,0.19704045,0.9012605,0.071361475,0.09658985,0.830176,0.031627484,0.7063697,0.03865603,0.020847429,-0.38753098,0.15544793,3.5761598e-08,2.3009257e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.2946475e-08,3.3213314e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.7464557e-07,-5.5650594e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-2.4427292e-08,8.2568306e-08,-0.00050896406,-0.0010277182,-5.066395e-07,-5.5879354e-08,1.7881393e-07,1.3969839e-06,6.4074993e-07,-1.4416873e-06,5.2154064e-08,2.1234155e-07
231,0.13116792,0.077892125,0.89701104,0.19704041,0.9012605,0.071361475,0.09658985,0.83017606,0.031627484,0.7063697,0.03865601,0.020847429,-0.38753098,0.15544793,4.6937764e-08,5.1902138e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.0288926e-08,3.3664412e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.7452953e-07,-5.496273e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-7.7180054e-08,8.316037e-08,-0.00050896406,-0.0010277182,2.0116568e-07,3.46452e-07,-1.1920929e-07,8.754432e-07,6.854534e-07,-1.322478e-06,-5.8859587e-07,2.1234155e-07
232,0.13116792,0.07789215,0.89701104,0.19704041,0.9012605,0.071361475,0.096589826,0.83017606,0.031627484,0.7063697,0.03865602,0.020847434,-0.38753098,0.15544793,3.3713206e-08,7.655204e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.295768e-09,2.945789e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.6997216e-07,-5.6234967e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-2.8827783e-08,1.505909e-08,-0.00050896406,-0.0010277182,-1.4901161e-08,3.7625432e-07,-1.1920929e-07,4.209578e-07,6.4074993e-07,-1.501292e-06,2.9057264e-07,-4.7311187e-07
233,0.13116798,0.07789215,0.897011,0.19704042,0.9012605,0.07136148,0.096589856,0.830176,0.0316275,0.7063697,0.03865603,0.020847429,-0.38753098,0.15544793,4.4656414e-08,9.950981e-08,-0.010121286,0.011912122,0.12933475,0.3753564,5.452058e-09,2.8687182e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.5612331e-07,-5.599705e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-4.2482462e-08,6.9781365e-08,-0.00050896406,-0.0010277182,1.937151e-07,4.209578e-07,2.9802322e-08,6.593764e-07,5.364418e-07,-1.3820827e-06,-2.0861626e-07,5.848706e-07
234,0.13116798,0.077892125,0.897011,0.19704042,0.9012605,0.07136148,0.096589856,0.830176,0.031627487,0.7063697,0.03865603,0.020847429,-0.38753098,0.15544793,4.8393474e-08,2.8811286e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.5989273e-09,2.9562014e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3381577e-07,-5.4477505e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-3.1861845e-08,1.1082307e-07,-0.00050896406,-0.0010277182,1.4901161e-07,-4.582107e-07,-1.4901161e-08,8.046627e-07,4.172325e-07,-1.2479722e-06,0.0,5.848706e-07
235,0.13116793,0.07789215,0.89701104,0.19704042,0.9012605,0.071361475,0.09658983,0.83017606,0.0316275,0.7063697,0.038656034,0.020847434,-0.38753098,0.15544793,6.237213e-08,2.0490878e-08,-0.010121286,0.011912122,0.12933475,0.3753564,2.7281171e-08,2.5338005e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4092694e-07,-5.5275007e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-8.2010914e-08,1.0137122e-07,-0.00050896406,-0.0010277182,2.6077032e-07,-1.1175871e-08,2.5331974e-07,3.1664968e-07,6.556511e-07,-1.4416873e-06,-5.811453e-07,1.8253922e-07
236,0.13116798,0.077892125,0.89701104,0.19704041,0.9012605,0.071361475,0.09658985,0.830176,0.03162749,0.7063697,0.03865603,0.020847429,-0.38753098,0.15544793,1.1681456e-07,9.173662e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.2381806e-08,2.8689257e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4029984e-07,-5.4979057e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-2.2765171e-08,3.616782e-08,-0.00050896406,-0.0010277182,7.003546e-07,7.636845e-07,1.1920929e-07,9.685755e-07,5.9604645e-07,-1.3522804e-06,3.874302e-07,-3.9860606e-07
237,0.13116796,0.077892125,0.897011,0.19704047,0.9012605,0.07136148,0.09658987,0.830176,0.0316275,0.70636964,0.03865603,0.020847429,-0.38753098,0.15544793,6.674928e-08,6.172443e-08,-0.010121286,0.011912122,0.12933475,0.3753564,5.55788e-08,3.224578e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4355484e-07,-5.386303e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-1.4838706e-08,9.6043735e-08,-0.00050896406,-0.0010277182,-2.0861626e-07,-7.0780516e-08,3.1292439e-07,1.0728836e-06,6.3329935e-07,-1.2628734e-06,2.2351742e-08,6.891787e-07
238,0.13116795,0.07789215,0.897011,0.19704042,0.9012605,0.07136148,0.096589856,0.83017606,0.031627487,0.7063697,0.03865602,0.020847434,-0.38753098,0.15544793,5.9002648e-08,6.454724e-08,-0.010121286,0.011912122,0.12933475,0.3753564,5.509515e-08,2.451961e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4748618e-07,-5.332403e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-6.9243555e-08,7.83658e-08,-0.00050896406,-0.0010277182,8.940697e-08,1.8253922e-07,1.3411045e-07,3.3527613e-08,6.482005e-07,-1.2926757e-06,-5.811453e-07,6.3329935e-08
239,0.131168,0.07789215,0.89701104,0.19704047,0.9012605,0.071361475,0.09658985,0.830176,0.031627484,0.70636964,0.038656034,0.020847434,-0.38753098,0.15544793,7.25642e-08,7.858529e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.387079e-08,2.8969532e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.496896e-07,-5.366483e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-2.9580928e-08,1.0385036e-07,-0.00050896406,-0.0010277182,2.8312206e-07,3.017485e-07,-7.4505806e-08,1.0579824e-06,6.4074993e-07,-1.3671815e-06,2.2351742e-07,4.5076013e-07
240,0.13116795,0.07789215,0.897011,0.19704045,0.9012605,0.07136148,0.09658987,0.830176,0.031627487,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,4.4737384e-08,3.099929e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.775483e-08,2.8209158e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4836194e-07,-5.4665503e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-8.998597e-08,1.1551321e-07,-0.00050896406,-0.0010277182,-9.685755e-08,-2.7939677e-07,2.2351742e-07,6.482005e-07,6.109476e-07,-1.4416873e-06,-6.7800283e-07,3.7625432e-07
241,0.13116793,0.077892125,0.89701104,0.19704041,0.9012605,0.071361475,0.096589826,0.83017606,0.0316275,0.7063697,0.03865601,0.020847429,-0.38753098,0.15544793,8.04917e-08,6.534525e-08,-0.010121286,0.011912122,0.12933475,0.3753564,3.581612e-08,2.808591e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3991564e-07,-5.4223915e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-2.3531054e-08,6.912603e-08,-0.00050896406,-0.0010277182,4.6938658e-07,4.209578e-07,0.0,6.92904e-07,5.364418e-07,-1.322478e-06,4.3958426e-07,-1.7508864e-07
242,0.13116796,0.07789215,0.897011,0.19704045,0.9012605,0.07136148,0.09658987,0.830176,0.031627487,0.7063697,0.038656015,0.020847434,-0.38753098,0.15544793,3.727198e-08,3.1878642e-09,-0.010121286,0.011912122,0.12933475,0.3753564,9.689755e-08,3.0936454e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3358093e-07,-5.553184e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-3.1804397e-08,1.2076241e-07,-0.00050896406,-0.0010277182,-2.30968e-07,-4.582107e-07,7.003546e-07,9.872019e-07,5.364418e-07,-1.4863908e-06,-1.4156103e-07,6.891787e-07
243,0.13116793,0.07789211,0.89701104,0.1970404,0.9012605,0.071361475,0.09658984,0.83017606,0.0316275,0.70636976,0.03865601,0.020847423,-0.38753098,0.15544793,8.582477e-09,3.4055862e-08,-0.010121286,0.011912122,0.12933475,0.3753564,1.0088285e-08,2.66296e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3181013e-07,-5.353256e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-8.718323e-08,8.9454225e-08,-0.00050896406,-0.0010277182,-1.937151e-07,3.1664968e-07,-6.2584877e-07,3.427267e-07,5.662441e-07,-1.1883676e-06,-6.3329935e-07,-1.1175871e-08
244,0.13116796,0.07789211,0.89701104,0.19704042,0.9012605,0.071361475,0.09658983,0.830176,0.031627484,0.7063697,0.038656015,0.020847434,-0.38753098,0.15544793,1.01804275e-07,7.508825e-08,-0.010121286,0.011912122,0.12933475,0.3753564,8.05819e-08,2.753454e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4612825e-07,-5.337421e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-5.1231318e-08,6.895332e-08,-0.00050896406,-0.0010277182,9.536743e-07,4.954636e-07,7.301569e-07,7.5623393e-07,7.227063e-07,-1.322478e-06,1.4156103e-07,1.8626451e-08
245,0.13116795,0.07789215,0.89701104,0.19704047,0.9012605,0.071361475,0.09658987,0.83017606,0.031627484,0.70636964,0.03865602,0.020847434,-0.38753098,0.15544793,7.188286e-08,4.476779e-08,-0.010121286,0.011912122,0.12933475,0.3753564,4.702537e-08,2.6872135e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3600516e-07,-5.191433e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-1.23464545e-08,8.785031e-08,-0.00050896406,-0.0010277182,-4.4703484e-08,-1.15484e-07,-1.3411045e-07,6.221235e-07,5.1409006e-07,-1.1883676e-06,2.6077032e-07,3.6135316e-07
246,0.131168,0.07789215,0.897011,0.19704042,0.9012605,0.07136148,0.096589856,0.830176,0.031627487,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,4.7951687e-08,3.692861e-08,-0.010121286,0.011912122,0.12933475,0.3753564,9.785391e-08,3.0771176e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3884368e-07,-4.932931e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-6.811943e-08,7.3710844e-08,-0.00050896406,-0.0010277182,-5.9604645e-08,3.3527613e-08,6.2584877e-07,1.0617077e-06,6.183982e-07,-1.039356e-06,-5.8859587e-07,7.8231096e-08
247,0.13116795,0.077892125,0.89701104,0.19704041,0.9012605,0.071361475,0.096589826,0.830176,0.031627484,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,5.2355045e-08,9.661433e-08,-0.010121286,0.011912122,0.12933475,0.3753564,5.6999173e-08,3.2689638e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.3799235e-07,-4.828461e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-8.08919e-08,8.5458e-08,-0.00050896406,-0.0010277182,1.6391277e-07,6.891787e-07,-1.6391277e-07,9.611249e-07,5.8859587e-07,-1.128763e-06,-2.9802322e-07,3.017485e-07
248,0.13116796,0.07789211,0.89701104,0.19704042,0.9012605,0.071361475,0.096589856,0.830176,0.0316275,0.7063697,0.03865603,0.020847434,-0.38753098,0.15544793,6.9813666e-08,4.7501302e-08,-0.010121286,0.011912122,0.12933475,0.3753564,5.914066e-08,2.9211088e-07,-0.0008241385,-0.009973198,0.17443652,0.6148801,2.4405938e-07,-4.8097127e-07,0.18770462,0.45608592,-0.52570295,-0.14847268,-2.9376482e-08,6.4466036e-08,-0.00050896406,-0.0010277182,3.054738e-07,-2.4959445e-07,1.6391277e-07,4.6938658e-07,6.556511e-07,-1.1883676e-06,3.1292439e-07,3.7252903e-09
